,Mean,Mean,Mean,Std Dev,Std Dev,Std Dev,Mean,Mean,Mean,Std Dev,Std Dev,Std Dev,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d,C:\Users\spsagehr\OneDrive - Liverpool John Moores University\Sports biomech\portfolio\TreadmillData\condition_3\Running trial 1.c3d
59,-0.000008,0.000045,0.000066,0.000007,0.00002,0.000037,0.000034,-0.000949,0.010826,0.000147,0.003669,0.040311,0.000002,0.000054,0.000081,0.000003,0.000028,0.000026,0,0.00005,0.000057,-0.000009,0.000061,0.000097,-0.000006,0.000021,0.00002,-0.000016,0.000073,0.000118,-0.00001,0.000052,0.000074,-0.000005,0.000026,0.000036,-0.000007,0.000017,0.000025,-0.000015,0.000072,0.000113,-0.00002,0.000063,0.000108,-0.000015,0.000044,0.00008,-0.000005,0.000024,0.000026,-0.000022,0.000069,0.000144,-0.000016,0.000035,0.000056,-0.000011,0.000032,0.000034,-0.000011,0.000041,0.000067,-0.000002,0.000031,0.000049,0,0.000012,0.000008,0.000003,0.000011,0.000006,0.000001,0.000017,0.000022,-0.000004,0.000018,0.000015,0.000545,-0.013696,0.150884,0.000005,0.000009,0.00001,0,0.000023,0.000048,0.000005,0.00003,0.000052,-0.000015,0.000076,0.000174
60,-0.000005,0.000024,0.000028,0.000005,0.000014,0.000023,0.000036,-0.000967,0.010877,0.000146,0.003671,0.040628,0.000003,0.000032,0.000038,0.000003,0.000012,0.000002,-0.000002,0.000027,0.000023,-0.000006,0.000036,0.000049,-0.000004,0.000007,0,-0.000011,0.000044,0.000062,-0.000007,0.000027,0.000031,-0.000003,0.000011,0.000008,-0.000004,0.000005,0.000003,-0.000012,0.000044,0.000058,-0.000014,0.000037,0.000053,-0.000009,0.000022,0.000035,-0.000002,0.000007,-0.000001,-0.000022,0.000045,0.000087,-0.00001,0.000015,0.00002,-0.000006,0.000013,0.000004,-0.000006,0.000019,0.000025,0.000001,0.000013,0.000015,0.000001,0,-0.00001,0.000003,0,-0.00001,0.000002,0.000004,-0.000002,-0.000001,0.000004,-0.000006,0.000541,-0.013721,0.152034,0.000004,-0.000001,-0.000008,0.000001,0.000007,0.000012,0.000004,0.000012,0.000015,-0.000013,0.000047,0.000101
61,-0.000003,0.000009,0.000004,0.000003,0.000009,0.000013,0.000037,-0.000979,0.010941,0.000144,0.003674,0.040942,0.000003,0.000015,0.000011,0.000002,0.000002,-0.000009,-0.000002,0.00001,0.000003,-0.000004,0.000017,0.000016,-0.000002,-0.000001,-0.000009,-0.000006,0.000022,0.000023,-0.000004,0.00001,0.000004,-0.000001,0.000002,-0.000006,-0.000002,-0.000001,-0.000008,-0.000008,0.000022,0.000021,-0.000009,0.000018,0.000017,-0.000005,0.000008,0.000007,-0.000001,-0.000002,-0.000013,-0.000017,0.000024,0.000043,-0.000005,0.000003,-0.000001,-0.000002,0.000002,-0.00001,-0.000002,0.000005,0.000001,0.000002,0.000002,-0.000003,0.000001,-0.000006,-0.000017,0.000002,-0.000005,-0.000015,0.000002,-0.000003,-0.000012,0,-0.000003,-0.000015,0.000537,-0.013745,0.153189,0.000003,-0.000006,-0.000015,0.000002,-0.000002,-0.000007,0.000002,0.000001,-0.000006,-0.000009,0.000024,0.000046
62,-0.000001,0.000001,-0.000007,0.000002,0.000005,0.000005,0.000038,-0.000986,0.011016,0.000143,0.003679,0.041254,0.000002,0.000004,-0.000004,0.000001,-0.000003,-0.000012,-0.000002,0.000001,-0.000007,-0.000002,0.000005,-0.000002,-0.000001,-0.000004,-0.000011,-0.000003,0.000007,0,-0.000002,0,-0.000009,0,-0.000003,-0.000012,-0.000001,-0.000004,-0.000011,-0.000004,0.000007,0,-0.000004,0.000005,-0.000004,-0.000002,-0.000001,-0.000008,0,-0.000006,-0.000016,-0.000012,0.00001,0.000014,-0.000001,-0.000003,-0.00001,0,-0.000004,-0.000015,0,-0.000003,-0.000011,0.000002,-0.000004,-0.000011,0.000001,-0.000007,-0.000016,0.000001,-0.000006,-0.000015,0.000002,-0.000005,-0.000015,0.000001,-0.000006,-0.000015,0.000534,-0.013769,0.154348,0.000002,-0.000007,-0.000015,0.000002,-0.000006,-0.000014,0.000001,-0.000004,-0.000014,-0.000006,0.000009,0.000011
63,0,-0.000003,-0.000011,0.000001,0.000002,0.000001,0.000038,-0.00099,0.011097,0.000142,0.003685,0.041565,0.000001,-0.000002,-0.00001,0.000001,-0.000005,-0.000011,-0.000001,-0.000004,-0.00001,-0.000001,-0.000002,-0.00001,0,-0.000005,-0.00001,-0.000001,-0.000001,-0.00001,-0.000001,-0.000004,-0.000013,0,-0.000005,-0.000012,0,-0.000005,-0.00001,-0.000002,-0.000001,-0.00001,-0.000002,-0.000002,-0.000013,0,-0.000004,-0.000013,0.000001,-0.000007,-0.000015,-0.000007,0.000001,-0.000003,0,-0.000005,-0.000012,0.000001,-0.000006,-0.000014,0.000001,-0.000006,-0.000014,0.000002,-0.000005,-0.000012,0.000001,-0.000006,-0.000013,0.000001,-0.000006,-0.000011,0.000001,-0.000006,-0.000013,0.000001,-0.000006,-0.000013,0.00053,-0.013793,0.155511,0.000001,-0.000006,-0.000012,0.000001,-0.000006,-0.000015,0,-0.000006,-0.000015,-0.000003,0,-0.000007
64,0,-0.000005,-0.000011,0,0.000001,0.000002,0.000038,-0.000991,0.011181,0.000141,0.003691,0.041877,0.000001,-0.000004,-0.000011,0,-0.000004,-0.000009,-0.000001,-0.000005,-0.00001,0,-0.000005,-0.000012,0,-0.000004,-0.000007,0,-0.000005,-0.000013,0,-0.000006,-0.000012,0,-0.000004,-0.00001,0.000001,-0.000004,-0.000008,0,-0.000005,-0.000013,0,-0.000005,-0.000014,0.000001,-0.000005,-0.000013,0.000001,-0.000006,-0.000011,-0.000003,-0.000003,-0.00001,0.000001,-0.000005,-0.000011,0.000001,-0.000005,-0.000011,0.000001,-0.000006,-0.000013,0.000001,-0.000005,-0.000011,0.000001,-0.000005,-0.000008,0,-0.000004,-0.000008,0.000001,-0.000005,-0.00001,0.000001,-0.000005,-0.000009,0.000526,-0.013816,0.156679,0,-0.000004,-0.000008,0.000001,-0.000005,-0.000013,0,-0.000005,-0.000013,-0.000001,-0.000004,-0.000014
65,0,-0.000004,-0.000009,0,0.000001,0.000003,0.000038,-0.000992,0.011268,0.00014,0.003698,0.04219,0,-0.000004,-0.00001,0,-0.000003,-0.000006,0,-0.000005,-0.000008,0,-0.000005,-0.000011,0,-0.000003,-0.000005,0.000001,-0.000006,-0.000012,0,-0.000005,-0.000009,0,-0.000003,-0.000007,0.000001,-0.000003,-0.000005,0,-0.000006,-0.000012,0.000001,-0.000005,-0.000012,0.000001,-0.000005,-0.00001,0.000001,-0.000004,-0.000007,-0.000001,-0.000005,-0.000011,0.000001,-0.000004,-0.000008,0.000001,-0.000004,-0.000007,0.000001,-0.000005,-0.00001,0.000001,-0.000004,-0.000007,0,-0.000003,-0.000005,0,-0.000003,-0.000004,0,-0.000003,-0.000006,0.000001,-0.000003,-0.000005,0.000523,-0.01384,0.157851,0,-0.000003,-0.000005,0,-0.000004,-0.000009,0,-0.000004,-0.000009,0,-0.000005,-0.000015
66,0,-0.000003,-0.000006,0,0.000001,0.000002,0.000037,-0.000993,0.011354,0.000139,0.003704,0.042503,0,-0.000004,-0.000007,0,-0.000002,-0.000003,0,-0.000004,-0.000005,0,-0.000004,-0.000008,0,-0.000002,-0.000003,0.000001,-0.000005,-0.000009,0.000001,-0.000004,-0.000006,0,-0.000002,-0.000004,0,-0.000002,-0.000003,0.000001,-0.000005,-0.000009,0.000001,-0.000004,-0.000009,0.000001,-0.000003,-0.000007,0,-0.000003,-0.000004,0,-0.000004,-0.00001,0.000001,-0.000003,-0.000005,0.000001,-0.000003,-0.000004,0.000001,-0.000003,-0.000006,0,-0.000003,-0.000005,0,-0.000002,-0.000002,0,-0.000001,-0.000002,0,-0.000002,-0.000003,0,-0.000002,-0.000002,0.000519,-0.013863,0.159027,0,-0.000001,-0.000002,0,-0.000002,-0.000005,0,-0.000003,-0.000005,0.000001,-0.000005,-0.000012
67,0,-0.000002,-0.000003,0,0.000001,0.000002,0.000037,-0.000993,0.011441,0.000138,0.003711,0.042818,0,-0.000003,-0.000005,0,-0.000001,-0.000001,0,-0.000002,-0.000003,0,-0.000003,-0.000005,0,-0.000001,-0.000001,0.000001,-0.000004,-0.000006,0,-0.000002,-0.000003,0,-0.000001,-0.000002,0,-0.000001,-0.000001,0.000001,-0.000003,-0.000006,0.000001,-0.000003,-0.000006,0.000001,-0.000002,-0.000004,0,-0.000001,-0.000002,0.000001,-0.000003,-0.000007,0.000001,-0.000002,-0.000002,0.000001,-0.000002,-0.000002,0.000001,-0.000002,-0.000003,0,-0.000001,-0.000002,0,-0.000001,0,0,-0.000001,0,0,-0.000001,-0.000001,0,-0.000001,-0.000001,0.000515,-0.013886,0.160208,0,-0.000001,0,0,-0.000001,-0.000003,0,-0.000001,-0.000003,0.000001,-0.000004,-0.000008
68,0,-0.000001,-0.000001,0,0.000001,0.000001,0.000037,-0.000994,0.011527,0.000136,0.003717,0.043134,0,-0.000002,-0.000002,0,-0.000001,0,0,-0.000001,-0.000001,0,-0.000002,-0.000002,0,0,0,0,-0.000002,-0.000003,0,-0.000001,-0.000001,0,-0.000001,0,0,0,0,0.000001,-0.000002,-0.000003,0.000001,-0.000002,-0.000003,0,-0.000001,-0.000001,0,-0.000001,0,0.000001,-0.000002,-0.000004,0,-0.000001,-0.000001,0,-0.000001,0,0,-0.000001,-0.000001,0,-0.000001,-0.000001,0,0,0.000001,0,0,0.000001,0,0,0,0,0,0,0.000511,-0.013909,0.161394,0,0,0.000001,0,-0.000001,0,0,-0.000001,-0.000001,0.000001,-0.000002,-0.000005
69,0,-0.000001,0,0,0,0.000001,0.000036,-0.000995,0.011614,0.000135,0.003723,0.043452,0,-0.000001,0,0,0,0.000001,0,-0.000001,0,0,-0.000001,-0.000001,0,0,0,0,-0.000001,-0.000001,0,-0.000001,0,0,0,0.000001,0,0,0.000001,0,-0.000001,-0.000001,0,-0.000001,-0.000001,0,0,0,0,0,0.000001,0.000001,-0.000001,-0.000002,0,0,0,0,0,0.000001,0,0,0,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000001,0.000507,-0.013932,0.162583,0,0,0.000002,0,0,0.000001,0,0,0.000001,0,-0.000001,-0.000002
70,0,0,0.000001,0,0,0,0.000036,-0.000997,0.0117,0.000134,0.00373,0.043771,0,0,0.000001,0,0,0.000002,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,-0.000001,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0.000002,0,0,0.000002,0.000001,-0.000001,0,0,0,0.000001,0,0,0.000002,0,0,0.000001,0,0,0.000001,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000001,0.000503,-0.013955,0.163777,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,-0.000001,0.000001
71,0,0,0.000002,0,0,0,0.000036,-0.000998,0.011786,0.000133,0.003736,0.044091,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000002,0,0,0.000003,0,0,0.000003,0,0,0.000002,0.000498,-0.013978,0.164975,0,0,0.000003,0,0,0.000003,0,0,0.000002,0,0,0.000002
72,0,0,0.000003,0,0,0,0.000035,-0.001,0.011873,0.000132,0.003742,0.044412,0,0,0.000003,0,0,0.000003,0,0,0.000002,0,0,0.000003,0,0,0.000002,0,0,0.000002,0,0,0.000003,0,0,0.000003,0,0,0.000002,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000002,0,0,0.000002,0,0,0.000003,0,0,0.000002,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000002,0.000494,-0.014,0.166178,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003
73,0,0,0.000003,0,0,0,0.000035,-0.001001,0.011959,0.000131,0.003748,0.044735,0,0,0.000004,0,0,0.000003,0,0,0.000003,0,0.000001,0.000003,0,0,0.000003,0,0.000001,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000003,0,0.000001,0.000003,0,0,0.000003,0,0,0.000003,0,0.000001,0.000003,0,0,0.000003,0,0,0.000003,0,0,0.000004,0,0.000001,0.000003,0,0,0.000003,0.00049,-0.014022,0.167385,0,0.000001,0.000003,0,0.000001,0.000003,0,0,0.000003,0,0.000001,0.000004
74,0,0.000001,0.000003,0,0,0.000001,0.000035,-0.001002,0.012045,0.00013,0.003754,0.045059,0,0.000001,0.000003,0,0,0.000002,0,0.000001,0.000003,0,0.000001,0.000002,0,0,0.000003,0,0.000001,0.000002,0,0,0.000003,0,0.000001,0.000003,0,0,0.000002,0,0.000001,0.000003,0,0,0.000003,0,0.000001,0.000002,0,0.000001,0.000002,0,0.000001,0.000003,0,0.000001,0.000003,0,0.000001,0.000003,0,0.000001,0.000002,0,0,0.000003,0,0.000001,0.000002,0,0.000001,0.000003,0,0.000001,0.000002,0,0,0.000003,0.000486,-0.014045,0.168597,0,0.000001,0.000002,0,0.000001,0.000002,0,0.000001,0.000003,0,0.000001,0.000003
75,0,0.000001,0.000001,0,0,0.000001,0.000034,-0.001004,0.01213,0.000129,0.00376,0.045384,0,0.000001,0.000001,0,0.000001,0,0,0.000001,0.000002,0.000001,0.000001,0,0,0,0.000003,0,0.000001,0,0,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0.000001,0.000001,0.000001,-0.000001,0,0.000001,0,0,0.000002,0.000001,0,0.000001,0.000002,0,0.000001,0.000001,0,0.000001,0.000001,0,0.000001,0.000002,0,0.000001,0,0,0.000001,0,0,0.000001,0,0,0,0.000002,0.000481,-0.014067,0.169813,0,0.000001,-0.000002,0,0.000002,-0.000001,0,0.000001,0.000001,0,0.000002,0
76,0,0.000001,-0.000003,0,0,0.000002,0.000034,-0.001005,0.012213,0.000127,0.003766,0.045711,0,0.000001,-0.000005,0,0.000001,-0.000005,0,0.000001,-0.000001,0.000001,0.000002,-0.000005,0,0.000001,0.000001,0.000001,0.000002,-0.000003,0,0.000001,-0.000003,0,0.000001,-0.000003,0,0.000001,-0.000003,0,0.000001,-0.000003,0,0.000001,-0.000003,0.000001,0.000001,-0.000006,0.000001,0.000002,-0.000004,0,0.000002,-0.000003,0,0.000002,-0.000001,0,0.000002,-0.000002,0,0.000002,-0.000002,-0.000001,0.000001,-0.000002,0,0.000002,-0.000005,0,0.000001,-0.000007,0,0.000002,-0.000005,0,0.000001,-0.000001,0.000477,-0.014088,0.171033,0,0.000002,-0.000008,0,0.000002,-0.000007,0,0.000002,-0.000003,0,0.000002,-0.000005
77,0.000001,0.000001,-0.00001,0.000001,0.000001,0.000003,0.000034,-0.001006,0.012294,0.000126,0.003772,0.046041,0.000001,0.000002,-0.000013,0,0.000001,-0.000013,0.000001,0.000002,-0.000008,0.000002,0.000003,-0.000013,0.000001,0.000001,-0.000004,0.000001,0.000002,-0.000009,0,0.000001,-0.00001,0,0.000001,-0.00001,0,0.000001,-0.000009,0,0.000001,-0.00001,0,0.000001,-0.00001,0.000002,0.000001,-0.000015,0.000001,0.000002,-0.00001,0,0.000003,-0.000009,0,0.000002,-0.000007,0,0.000002,-0.000008,0,0.000003,-0.000007,-0.000001,0.000002,-0.000009,0.000001,0.000002,-0.000013,0,0.000002,-0.000017,0.000001,0.000002,-0.000013,0,0.000001,-0.000007,0.000472,-0.01411,0.172258,0,0.000002,-0.000018,0,0.000002,-0.000016,0,0.000002,-0.00001,0,0.000003,-0.000014
78,0.000001,0.000002,-0.000021,0.000001,0.000001,0.000004,0.000034,-0.001007,0.012371,0.000125,0.003777,0.046372,0.000001,0.000002,-0.000026,0.000001,0.000002,-0.000025,0.000001,0.000002,-0.000017,0.000003,0.000003,-0.000025,0.000001,0.000001,-0.000013,0.000001,0.000002,-0.000019,0.000001,0.000002,-0.00002,0,0.000001,-0.000021,0,0.000001,-0.000019,0,0.000001,-0.000021,0.000001,0.000001,-0.00002,0.000002,0.000001,-0.000026,0.000001,0.000002,-0.00002,0.000001,0.000003,-0.000019,0,0.000002,-0.000016,0,0.000002,-0.000018,0,0.000003,-0.000015,-0.000001,0.000002,-0.000021,0.000001,0.000002,-0.000025,0,0.000002,-0.000032,0,0.000002,-0.000024,0,0.000001,-0.000017,0.000468,-0.014132,0.173487,0,0.000002,-0.000032,0,0.000002,-0.000027,0,0.000002,-0.000021,0,0.000003,-0.000027
